age,gender,isMarried,race,religion,priceRange,district,imagePath
30-35,female,false,Tamil,Hindu,0-2000,Kalutara,39
20-25,female,false,Sinhala,Buddhism,0-2000,Kalutara,27
20-25,male,false,Tamil,Hindu,0-2000,Colombo,6
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,53
25-30,female,true,Muslim,Islam,2000-4000,Kandy,70
25-30,female,false,Tamil,Hindu,0-2000,Kalutara,21
25-30,female,true,Sinhala,Buddhism,0-2000,Kalutara,38
25-30,female,false,Tamil,Hindu,0-2000,Colombo,27
25-30,female,false,Sinhala,Buddhism,0-2000,Colombo,39
20-25,female,true,Sinhala,Catholic,0-2000,Kurunegala,26
30-35,female,true,Tamil,Hindu,0-2000,Colombo,33
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,26
30-35,female,true,Sinhala,Buddhism,2000-4000,Kalutara,63
30-35,female,false,Muslim,Islam,2000-4000,Gampaha,64
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,51
25-30,female,true,Tamil,Hindu,0-2000,Kandy,24
20-25,male,true,Sinhala,Buddhism,0-2000,Colombo,16
20-25,female,true,Sinhala,Catholic,0-2000,Gampaha,24
25-30,male,true,Sinhala,Buddhism,2000-4000,Kandy,53
25-30,female,true,Tamil,Hindu,0-2000,Colombo,23
30-35,female,true,Tamil,Hindu,0-2000,Kandy,36
30-35,female,false,Tamil,Hindu,2000-4000,Colombo,60
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,7
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,52
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,14
30-35,female,true,Tamil,Hindu,2000-4000,Kandy,56
30-35,female,false,Tamil,Hindu,2000-4000,Kurunegala,63
25-30,male,true,Sinhala,Buddhism,0-2000,Kurunegala,48
30-35,female,false,Muslim,Islam,2000-4000,Kalutara,67
30-35,female,true,Muslim,Islam,2000-4000,Kurunegala,69
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,47
25-30,female,false,Sinhala,Buddhism,2000-4000,Kandy,55
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,27
20-25,male,true,Sinhala,Buddhism,0-2000,Colombo,9
30-35,female,true,Tamil,Hindu,0-2000,Kalutara,33
30-35,male,true,Sinhala,Buddhism,0-2000,Kurunegala,46
20-25,male,true,Tamil,Catholic,0-2000,Kalutara,2
25-30,female,true,Tamil,Hindu,0-2000,Kalutara,26
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,2
20-25,male,false,Sinhala,Catholic,0-2000,Kandy,13
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,19
20-25,male,false,Sinhala,Catholic,0-2000,Gampaha,9
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,48
30-35,female,true,Tamil,Hindu,0-2000,Colombo,34
25-30,female,false,Sinhala,Buddhism,0-2000,Kandy,32
20-25,female,false,Sinhala,Catholic,0-2000,Kurunegala,26
30-35,male,false,Sinhala,Buddhism,2000-4000,Kalutara,52
30-35,female,true,Muslim,Islam,2000-4000,Gampaha,70
25-30,female,true,Tamil,Catholic,0-2000,Kurunegala,26
25-30,male,true,Tamil,Hindu,0-2000,Colombo,20
25-30,male,true,Tamil,Catholic,2000-4000,Kandy,42
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,50
30-35,female,true,Muslim,Islam,2000-4000,Kandy,69
30-35,female,false,Tamil,Hindu,2000-4000,Kandy,60
30-35,female,false,Sinhala,Buddhism,2000-4000,Kurunegala,57
30-35,female,true,Sinhala,Buddhism,2000-4000,Kurunegala,56
30-35,female,false,Tamil,Hindu,0-2000,Gampaha,37
25-30,male,false,Tamil,Catholic,0-2000,Gampaha,7
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,35
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,17
30-35,female,true,Muslim,Islam,2000-4000,Kandy,66
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,50
20-25,male,false,Sinhala,Catholic,0-2000,Colombo,19
30-35,male,false,Sinhala,Buddhism,0-2000,Kandy,46
25-30,male,true,Sinhala,Buddhism,0-2000,Kalutara,46
20-25,male,false,Tamil,Catholic,0-2000,Kurunegala,1
30-35,female,true,Sinhala,Buddhism,2000-4000,Gampaha,55
20-25,female,true,Sinhala,Buddhism,0-2000,Kandy,23
25-30,male,true,Sinhala,Buddhism,0-2000,Kurunegala,48
25-30,male,true,Sinhala,Buddhism,0-2000,Kalutara,47
20-25,male,false,Tamil,Hindu,0-2000,Kandy,18
25-30,female,false,Sinhala,Buddhism,0-2000,Colombo,33
25-30,male,true,Tamil,Hindu,2000-4000,Kandy,45
30-35,male,false,Muslim,Islam,0-2000,Kurunegala,47
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,8
30-35,male,true,Sinhala,Catholic,2000-4000,Colombo,43
20-25,female,false,Muslim,Islam,2000-4000,Colombo,68
20-25,female,true,Sinhala,Buddhism,0-2000,Kalutara,27
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,62
30-35,male,true,Sinhala,Catholic,2000-4000,Kandy,43
25-30,female,true,Sinhala,Catholic,0-2000,Kandy,35
25-30,male,false,Tamil,Hindu,0-2000,Colombo,4
25-30,female,true,Tamil,Hindu,0-2000,Kurunegala,22
25-30,female,true,Tamil,Hindu,0-2000,Kandy,23
30-35,female,true,Sinhala,Buddhism,2000-4000,Kandy,63
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,62
30-35,female,false,Muslim,Islam,2000-4000,Kandy,64
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,41
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,10
20-25,male,false,Tamil,Hindu,0-2000,Kandy,6
25-30,male,true,Tamil,Hindu,2000-4000,Kandy,44
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,50
30-35,female,true,Muslim,Islam,2000-4000,Colombo,69
30-35,female,true,Muslim,Islam,2000-4000,Gampaha,64
20-25,male,false,Sinhala,Catholic,0-2000,Kalutara,9
25-30,female,true,Tamil,Hindu,0-2000,Kandy,30
30-35,female,false,Tamil,Hindu,2000-4000,Kalutara,62
20-25,male,false,Sinhala,Catholic,0-2000,Kalutara,17
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,61
25-30,female,false,Sinhala,Catholic,0-2000,Kandy,36
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,5
25-30,male,false,Tamil,Hindu,0-2000,Gampaha,19
30-35,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,41
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,3
25-30,female,true,Sinhala,Catholic,0-2000,Colombo,35
30-35,female,true,Muslim,Islam,2000-4000,Kandy,67
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,13
20-25,female,true,Sinhala,Buddhism,0-2000,Kandy,28
20-25,female,true,Sinhala,Catholic,0-2000,Colombo,22
20-25,male,false,Tamil,Hindu,0-2000,Kandy,8
25-30,male,true,Tamil,Hindu,2000-4000,Kurunegala,45
30-35,female,false,Sinhala,Buddhism,2000-4000,Gampaha,63
25-30,male,false,Tamil,Catholic,0-2000,Kalutara,8
30-35,female,true,Muslim,Islam,2000-4000,Colombo,64
25-30,female,true,Tamil,Hindu,0-2000,Kurunegala,22
25-30,female,true,Tamil,Hindu,0-2000,Kurunegala,25
30-35,male,true,Sinhala,Catholic,2000-4000,Kalutara,45
20-25,male,false,Sinhala,Buddhism,0-2000,Kandy,8
20-25,male,false,Sinhala,Catholic,0-2000,Kurunegala,13
30-35,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,51
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,48
20-25,female,false,Sinhala,Buddhism,0-2000,Kandy,26
30-35,female,true,Muslim,Islam,2000-4000,Kurunegala,71
30-35,female,false,Sinhala,Buddhism,2000-4000,Kalutara,55
25-30,male,true,Sinhala,Buddhism,0-2000,Kalutara,47
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,47
20-25,female,true,Muslim,Islam,2000-4000,Gampaha,65
30-35,female,false,Sinhala,Buddhism,2000-4000,Colombo,60
30-35,male,true,Sinhala,Buddhism,0-2000,Colombo,50
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,12
30-35,male,true,Sinhala,Buddhism,0-2000,Colombo,48
30-35,female,true,Muslim,Islam,2000-4000,Gampaha,69
25-30,male,false,Tamil,Catholic,0-2000,Kandy,19
30-35,female,false,Tamil,Hindu,2000-4000,Kalutara,54
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,41
25-30,female,true,Sinhala,Catholic,0-2000,Kandy,36
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,2
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,28
30-35,female,true,Tamil,Hindu,2000-4000,Kurunegala,58
20-25,male,true,Tamil,Hindu,0-2000,Kalutara,12
25-30,female,true,Sinhala,Buddhism,0-2000,Kalutara,39
25-30,female,false,Sinhala,Buddhism,2000-4000,Kandy,62
30-35,male,true,Sinhala,Buddhism,2000-4000,Gampaha,42
25-30,female,false,Tamil,Hindu,0-2000,Kalutara,25
30-35,female,false,Tamil,Hindu,0-2000,Colombo,35
20-25,male,false,Tamil,Catholic,0-2000,Colombo,3
25-30,female,false,Sinhala,Buddhism,2000-4000,Kurunegala,59
25-30,male,true,Tamil,Hindu,2000-4000,Kandy,45
25-30,female,true,Tamil,Hindu,0-2000,Kalutara,22
20-25,male,false,Tamil,Hindu,0-2000,Colombo,7
20-25,male,false,Sinhala,Buddhism,0-2000,Kandy,5
25-30,female,true,Sinhala,Buddhism,2000-4000,Kandy,62
30-35,male,true,Sinhala,Buddhism,0-2000,Kurunegala,46
20-25,male,false,Sinhala,Catholic,0-2000,Colombo,2
25-30,female,true,Sinhala,Buddhism,0-2000,Colombo,34
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,12
25-30,male,true,Sinhala,Buddhism,0-2000,Kurunegala,48
20-25,female,true,Sinhala,Catholic,0-2000,Kalutara,22
25-30,female,true,Sinhala,Buddhism,0-2000,Kurunegala,35
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,8
30-35,female,false,Sinhala,Buddhism,2000-4000,Kurunegala,60
25-30,male,true,Tamil,Hindu,2000-4000,Kalutara,41
20-25,female,false,Muslim,Islam,2000-4000,Kandy,67
30-35,male,true,Sinhala,Buddhism,0-2000,Kalutara,49
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,56
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,15
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,50
20-25,female,true,Muslim,Islam,2000-4000,Kandy,66
30-35,male,true,Sinhala,Catholic,2000-4000,Gampaha,41
25-30,female,false,Tamil,Hindu,2000-4000,Kurunegala,63
20-25,male,false,Tamil,Catholic,0-2000,Gampaha,16
25-30,male,false,Tamil,Hindu,0-2000,Kurunegala,13
20-25,female,true,Sinhala,Catholic,0-2000,Colombo,28
20-25,male,false,Sinhala,Catholic,0-2000,Kurunegala,20
25-30,male,false,Tamil,Hindu,0-2000,Gampaha,2
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,47
30-35,female,false,Muslim,Islam,2000-4000,Gampaha,64
30-35,female,true,Muslim,Islam,2000-4000,Kurunegala,71
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,63
25-30,female,false,Sinhala,Buddhism,2000-4000,Colombo,60
25-30,female,true,Muslim,Islam,2000-4000,Gampaha,72
30-35,female,false,Tamil,Hindu,2000-4000,Gampaha,55
30-35,male,true,Sinhala,Buddhism,2000-4000,Gampaha,41
20-25,male,false,Tamil,Hindu,0-2000,Kandy,19
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,41
30-35,female,true,Tamil,Hindu,2000-4000,Gampaha,63
25-30,male,false,Tamil,Hindu,0-2000,Kandy,20
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,48
30-35,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,43
25-30,male,true,Tamil,Hindu,2000-4000,Colombo,41
25-30,female,true,Sinhala,Buddhism,0-2000,Kalutara,35
20-25,female,false,Sinhala,Catholic,0-2000,Kalutara,23
25-30,male,false,Tamil,Hindu,0-2000,Kandy,12
20-25,female,false,Muslim,Islam,2000-4000,Kandy,68
25-30,male,false,Tamil,Catholic,0-2000,Gampaha,7
30-35,female,false,Muslim,Islam,2000-4000,Kalutara,66
20-25,female,false,Sinhala,Buddhism,0-2000,Kandy,21
25-30,female,true,Sinhala,Buddhism,0-2000,Kandy,31
30-35,female,false,Sinhala,Buddhism,2000-4000,Colombo,55
30-35,female,false,Tamil,Hindu,2000-4000,Kurunegala,54
30-35,female,true,Tamil,Hindu,0-2000,Kandy,37
20-25,male,false,Tamil,Hindu,0-2000,Colombo,20
30-35,female,true,Tamil,Hindu,0-2000,Kandy,36
25-30,male,false,Tamil,Catholic,0-2000,Gampaha,17
25-30,male,true,Sinhala,Buddhism,2000-4000,Colombo,53
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,3
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,7
30-35,male,false,Sinhala,Buddhism,2000-4000,Colombo,51
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,5
25-30,female,false,Sinhala,Buddhism,2000-4000,Colombo,59
20-25,female,true,Muslim,Islam,2000-4000,Kandy,66
30-35,female,true,Muslim,Islam,2000-4000,Colombo,67
25-30,female,true,Muslim,Islam,2000-4000,Gampaha,70
20-25,male,false,Tamil,Catholic,0-2000,Kurunegala,20
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,19
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,27
25-30,female,false,Muslim,Islam,2000-4000,Kurunegala,71
25-30,female,true,Tamil,Hindu,0-2000,Kurunegala,21
25-30,female,true,Sinhala,Buddhism,2000-4000,Kalutara,55
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,31
20-25,female,true,Muslim,Islam,2000-4000,Kurunegala,66
20-25,female,true,Muslim,Islam,2000-4000,Kurunegala,65
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,47
20-25,male,false,Tamil,Catholic,0-2000,Kandy,12
25-30,female,true,Sinhala,Buddhism,0-2000,Colombo,33
30-35,female,true,Tamil,Hindu,2000-4000,Kandy,55
20-25,male,false,Sinhala,Buddhism,0-2000,Kandy,9
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,15
30-35,female,true,Muslim,Islam,2000-4000,Kandy,65
25-30,female,true,Tamil,Hindu,0-2000,Colombo,29
20-25,male,false,Tamil,Hindu,0-2000,Colombo,9
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,49
30-35,female,true,Sinhala,Buddhism,2000-4000,Kalutara,60
30-35,female,false,Muslim,Islam,2000-4000,Gampaha,64
30-35,female,false,Sinhala,Buddhism,2000-4000,Colombo,63
25-30,male,false,Tamil,Hindu,0-2000,Kandy,16
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,5
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,47
20-25,female,true,Sinhala,Buddhism,0-2000,Kalutara,29
25-30,female,false,Sinhala,Buddhism,2000-4000,Kandy,57
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,48
30-35,male,true,Sinhala,Buddhism,2000-4000,Colombo,41
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,52
30-35,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,51
20-25,male,false,Sinhala,Buddhism,0-2000,Kandy,11
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,49
25-30,female,false,Sinhala,Buddhism,2000-4000,Kandy,56
20-25,female,true,Sinhala,Catholic,0-2000,Colombo,30
25-30,male,true,Tamil,Catholic,2000-4000,Colombo,44
25-30,male,false,Tamil,Hindu,0-2000,Kandy,11
30-35,male,true,Sinhala,Buddhism,2000-4000,Colombo,41
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,2
20-25,female,false,Sinhala,Buddhism,0-2000,Gampaha,23
20-25,female,true,Sinhala,Catholic,0-2000,Kurunegala,25
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,41
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,20
25-30,female,true,Sinhala,Buddhism,0-2000,Gampaha,39
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,3
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,17
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,7
20-25,female,false,Sinhala,Buddhism,0-2000,Kandy,26
20-25,female,true,Sinhala,Buddhism,0-2000,Kalutara,28
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,51
30-35,male,true,Sinhala,Catholic,2000-4000,Kandy,43
20-25,male,false,Tamil,Catholic,0-2000,Gampaha,1
20-25,male,false,Tamil,Hindu,0-2000,Colombo,1
20-25,male,false,Tamil,Hindu,0-2000,Colombo,10
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,47
25-30,male,false,Tamil,Hindu,0-2000,Gampaha,15
30-35,male,true,Sinhala,Buddhism,0-2000,Colombo,48
30-35,male,true,Sinhala,Buddhism,2000-4000,Colombo,41
30-35,female,false,Tamil,Hindu,2000-4000,Kalutara,57
20-25,female,false,Sinhala,Catholic,0-2000,Kalutara,30
30-35,female,false,Sinhala,Buddhism,2000-4000,Kurunegala,58
25-30,male,false,Tamil,Catholic,0-2000,Kandy,8
20-25,male,false,Tamil,Catholic,0-2000,Gampaha,19
30-35,female,false,Muslim,Islam,2000-4000,Kurunegala,67
25-30,female,false,Tamil,Hindu,0-2000,Colombo,25
30-35,female,true,Muslim,Islam,2000-4000,Kalutara,69
25-30,female,true,Tamil,Hindu,2000-4000,Kandy,58
30-35,female,true,Muslim,Islam,2000-4000,Kandy,66
20-25,female,true,Sinhala,Catholic,0-2000,Kurunegala,23
25-30,female,true,Tamil,Hindu,0-2000,Kandy,25
30-35,male,true,Sinhala,Buddhism,2000-4000,Kalutara,53
25-30,male,false,Tamil,Hindu,0-2000,Gampaha,11
25-30,male,false,Tamil,Catholic,0-2000,Kandy,1
30-35,male,true,Sinhala,Buddhism,2000-4000,Gampaha,42
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,2
25-30,female,true,Muslim,Islam,2000-4000,Kurunegala,69
25-30,female,true,Tamil,Catholic,0-2000,Kurunegala,30
25-30,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,52
30-35,female,false,Tamil,Hindu,2000-4000,Gampaha,60
20-25,female,true,Sinhala,Catholic,0-2000,Kurunegala,24
30-35,female,true,Tamil,Hindu,0-2000,Colombo,38
25-30,female,true,Tamil,Hindu,0-2000,Kurunegala,28
20-25,female,true,Sinhala,Catholic,0-2000,Kurunegala,24
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,12
30-35,female,true,Muslim,Islam,2000-4000,Kalutara,72
25-30,male,false,Tamil,Hindu,0-2000,Gampaha,16
30-35,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,42
25-30,female,false,Sinhala,Catholic,0-2000,Colombo,31
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,1
25-30,male,true,Tamil,Hindu,0-2000,Kurunegala,17
25-30,female,false,Tamil,Hindu,2000-4000,Colombo,60
20-25,male,false,Tamil,Catholic,0-2000,Kandy,11
20-25,female,true,Muslim,Islam,2000-4000,Gampaha,65
20-25,male,false,Sinhala,Catholic,0-2000,Kandy,3
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,3
25-30,female,false,Sinhala,Buddhism,0-2000,Kurunegala,32
25-30,female,true,Sinhala,Catholic,0-2000,Colombo,38
25-30,female,true,Sinhala,Buddhism,0-2000,Gampaha,35
20-25,male,false,Sinhala,Buddhism,0-2000,Kurunegala,14
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,29
20-25,female,true,Sinhala,Buddhism,0-2000,Kandy,27
20-25,female,true,Muslim,Islam,2000-4000,Kandy,68
30-35,male,false,Sinhala,Buddhism,2000-4000,Kurunegala,53
20-25,male,false,Tamil,Hindu,0-2000,Kandy,5
30-35,female,false,Tamil,Hindu,2000-4000,Kurunegala,60
25-30,female,true,Sinhala,Buddhism,0-2000,Kalutara,39
30-35,female,true,Tamil,Catholic,0-2000,Kandy,34
25-30,female,true,Sinhala,Buddhism,0-2000,Gampaha,37
30-35,female,true,Muslim,Islam,2000-4000,Kalutara,69
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,19
30-35,female,false,Muslim,Islam,2000-4000,Gampaha,67
25-30,female,false,Muslim,Islam,2000-4000,Colombo,69
30-35,female,false,Tamil,Hindu,0-2000,Gampaha,37
25-30,female,false,Sinhala,Buddhism,0-2000,Gampaha,35
25-30,female,true,Muslim,Islam,2000-4000,Colombo,71
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,44
25-30,male,true,Sinhala,Buddhism,2000-4000,Kalutara,53
20-25,male,false,Sinhala,Buddhism,0-2000,Kandy,9
25-30,male,true,Tamil,Catholic,2000-4000,Colombo,43
30-35,female,false,Tamil,Hindu,0-2000,Colombo,37
25-30,female,true,Sinhala,Buddhism,0-2000,Kandy,36
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,8
30-35,female,false,Tamil,Hindu,2000-4000,Kalutara,55
25-30,female,true,Sinhala,Catholic,0-2000,Kurunegala,39
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,13
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,13
30-35,male,true,Sinhala,Buddhism,0-2000,Kurunegala,47
25-30,female,true,Muslim,Islam,2000-4000,Gampaha,70
20-25,male,false,Sinhala,Catholic,0-2000,Colombo,6
25-30,male,true,Tamil,Hindu,0-2000,Colombo,15
30-35,male,true,Sinhala,Buddhism,0-2000,Kurunegala,47
20-25,male,false,Tamil,Catholic,0-2000,Kurunegala,10
25-30,female,true,Sinhala,Buddhism,0-2000,Kalutara,36
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,43
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,52
20-25,male,false,Tamil,Hindu,0-2000,Colombo,4
30-35,female,false,Sinhala,Buddhism,2000-4000,Kandy,62
20-25,female,false,Sinhala,Catholic,0-2000,Kurunegala,23
30-35,female,true,Muslim,Islam,2000-4000,Kalutara,65
25-30,female,false,Sinhala,Catholic,0-2000,Kandy,36
25-30,female,false,Sinhala,Buddhism,2000-4000,Kalutara,60
30-35,female,true,Muslim,Islam,2000-4000,Colombo,72
30-35,female,true,Tamil,Hindu,0-2000,Kandy,34
20-25,female,true,Sinhala,Catholic,0-2000,Colombo,22
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,49
25-30,female,true,Tamil,Hindu,0-2000,Colombo,27
25-30,male,true,Tamil,Hindu,2000-4000,Kurunegala,42
20-25,male,false,Tamil,Catholic,0-2000,Colombo,6
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,3
30-35,female,false,Muslim,Islam,2000-4000,Kurunegala,64
30-35,male,true,Sinhala,Buddhism,0-2000,Gampaha,50
20-25,male,false,Sinhala,Catholic,0-2000,Kandy,10
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,1
25-30,female,true,Tamil,Hindu,0-2000,Kalutara,30
20-25,male,false,Tamil,Hindu,0-2000,Colombo,6
25-30,female,true,Sinhala,Buddhism,0-2000,Kurunegala,39
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,28
30-35,male,true,Sinhala,Buddhism,2000-4000,Kandy,42
25-30,female,false,Sinhala,Catholic,0-2000,Kalutara,36
20-25,male,false,Tamil,Catholic,0-2000,Kandy,10
25-30,male,false,Tamil,Hindu,0-2000,Colombo,9
30-35,female,true,Tamil,Hindu,0-2000,Gampaha,33
30-35,female,true,Muslim,Islam,2000-4000,Kandy,71
25-30,male,true,Tamil,Hindu,2000-4000,Kandy,45
30-35,female,false,Muslim,Islam,2000-4000,Gampaha,67
25-30,female,true,Sinhala,Buddhism,0-2000,Kandy,39
30-35,female,false,Tamil,Hindu,2000-4000,Colombo,63
20-25,female,false,Muslim,Islam,2000-4000,Gampaha,66
20-25,female,true,Muslim,Islam,2000-4000,Kalutara,65
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,15
20-25,female,false,Muslim,Islam,2000-4000,Colombo,67
25-30,female,false,Sinhala,Buddhism,2000-4000,Kalutara,63
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,18
30-35,male,true,Muslim,Islam,0-2000,Kandy,49
20-25,male,false,Sinhala,Buddhism,0-2000,Kalutara,3
25-30,female,false,Sinhala,Buddhism,2000-4000,Gampaha,55
25-30,female,false,Tamil,Hindu,2000-4000,Kandy,56
30-35,male,true,Sinhala,Buddhism,0-2000,Kurunegala,47
20-25,female,true,Sinhala,Catholic,0-2000,Kurunegala,30
25-30,female,false,Tamil,Hindu,2000-4000,Kandy,58
25-30,female,true,Sinhala,Buddhism,0-2000,Colombo,31
20-25,female,true,Sinhala,Buddhism,0-2000,Gampaha,28
25-30,male,true,Tamil,Hindu,2000-4000,Kalutara,42
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,5
30-35,male,true,Sinhala,Buddhism,2000-4000,Gampaha,53
25-30,male,false,Tamil,Hindu,0-2000,Kandy,7
25-30,female,true,Tamil,Hindu,0-2000,Gampaha,30
25-30,female,false,Tamil,Hindu,2000-4000,Colombo,60
25-30,female,true,Muslim,Islam,2000-4000,Colombo,69
20-25,male,false,Tamil,Catholic,0-2000,Kandy,16
20-25,male,false,Sinhala,Buddhism,0-2000,Gampaha,20
25-30,female,true,Sinhala,Buddhism,0-2000,Kandy,32
30-35,female,true,Muslim,Islam,2000-4000,Kurunegala,66
25-30,female,true,Muslim,Islam,2000-4000,Gampaha,72
20-25,female,true,Sinhala,Buddhism,0-2000,Colombo,24
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,1
25-30,female,true,Muslim,Islam,2000-4000,Kandy,71
20-25,female,true,Sinhala,Buddhism,0-2000,Kandy,23
30-35,female,false,Sinhala,Buddhism,2000-4000,Colombo,57
20-25,male,true,Sinhala,Buddhism,0-2000,Kalutara,16
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,6
20-25,male,false,Tamil,Hindu,0-2000,Gampaha,11
25-30,female,true,Sinhala,Buddhism,0-2000,Kurunegala,31
30-35,female,false,Muslim,Islam,2000-4000,Kandy,69
30-35,female,true,Tamil,Hindu,0-2000,Kurunegala,34
25-30,female,false,Sinhala,Buddhism,0-2000,Kurunegala,32
20-25,male,false,Tamil,Hindu,0-2000,Kurunegala,18
20-25,male,false,Tamil,Hindu,0-2000,Kalutara,12
20-25,male,false,Tamil,Hindu,0-2000,Kandy,2
20-25,male,false,Tamil,Catholic,0-2000,Kalutara,5
25-30,female,true,Sinhala,Buddhism,0-2000,Kandy,33
25-30,male,false,Tamil,Hindu,0-2000,Colombo,12
20-25,female,true,Sinhala,Buddhism,0-2000,Kurunegala,22
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,50
30-35,male,true,Sinhala,Buddhism,2000-4000,Kurunegala,52
20-25,female,true,Sinhala,Buddhism,0-2000,Gampaha,28
20-25,female,true,Muslim,Islam,2000-4000,Kandy,67
25-30,female,true,Sinhala,Buddhism,2000-4000,Kalutara,63
30-35,male,true,Sinhala,Buddhism,0-2000,Kandy,46
25-30,female,true,Sinhala,Buddhism,0-2000,Kurunegala,36
